id_tiempo,fecha,día,mes,trimestre,año
11644,2009-01-03 00:57:39,3,1,1,2009
11659,2009-01-03 00:59:37,3,1,1,2009
11674,2009-01-03 08:15:43,3,1,1,2009
11710,2009-01-03 08:16:36,3,1,1,2009
11728,2009-01-03 08:22:36,3,1,1,2009
11749,2009-01-03 08:33:18,3,1,1,2009
11782,2009-01-03 08:39:46,3,1,1,2009
11797,2009-01-03 08:42:25,3,1,1,2009
11815,2009-01-03 08:47:36,3,1,1,2009
11824,2009-01-03 08:50:01,3,1,1,2009
11830,2009-01-03 08:51:22,3,1,1,2009
11839,2009-01-03 08:54:17,3,1,1,2009
11845,2009-01-03 08:58:49,3,1,1,2009
11866,2009-01-03 09:05:30,3,1,1,2009
11875,2009-01-03 09:11:37,3,1,1,2009
11887,2009-01-03 09:11:51,3,1,1,2009
11917,2009-01-03 09:13:28,3,1,1,2009
11923,2009-01-03 09:13:44,3,1,1,2009
11959,2009-01-03 09:19:35,3,1,1,2009
11974,2009-01-03 09:20:02,3,1,1,2009
11986,2009-01-03 09:21:22,3,1,1,2009
12004,2009-01-03 09:25:09,3,1,1,2009
12034,2009-01-03 09:25:24,3,1,1,2009
12079,2009-01-03 09:27:42,3,1,1,2009
12085,2009-01-03 09:30:10,3,1,1,2009
12091,2009-01-03 09:39:54,3,1,1,2009
12124,2009-01-03 09:40:14,3,1,1,2009
12130,2009-01-03 09:41:30,3,1,1,2009
12172,2009-01-03 09:45:52,3,1,1,2009
12184,2009-01-03 09:45:54,3,1,1,2009
12193,2009-01-03 09:45:57,3,1,1,2009
12214,2009-01-03 09:49:09,3,1,1,2009
12256,2009-01-03 09:50:09,3,1,1,2009
12274,2009-01-03 09:54:15,3,1,1,2009
12316,2009-01-03 09:55:41,3,1,1,2009
12334,2009-01-03 09:59:23,3,1,1,2009
12355,2009-01-03 10:01:45,3,1,1,2009
12367,2009-01-03 10:02:40,3,1,1,2009
12376,2009-01-03 10:04:42,3,1,1,2009
12385,2009-01-03 10:05:34,3,1,1,2009
12406,2009-01-03 10:11:34,3,1,1,2009
12412,2009-01-03 10:12:12,3,1,1,2009
12421,2009-01-03 10:14:16,3,1,1,2009
12430,2009-01-03 10:14:43,3,1,1,2009
12439,2009-01-03 10:14:49,3,1,1,2009
12454,2009-01-03 10:18:49,3,1,1,2009
12466,2009-01-03 10:27:37,3,1,1,2009
12490,2009-01-03 10:28:05,3,1,1,2009
12514,2009-01-03 10:30:19,3,1,1,2009
12523,2009-01-03 10:33:16,3,1,1,2009
12541,2009-01-03 10:36:33,3,1,1,2009
12583,2009-01-03 10:39:04,3,1,1,2009
12589,2009-01-03 10:42:05,3,1,1,2009
12622,2009-01-03 10:51:01,3,1,1,2009
12637,2009-01-03 10:51:38,3,1,1,2009
12661,2009-01-03 10:54:29,3,1,1,2009
12676,2009-01-03 10:54:56,3,1,1,2009
12703,2009-01-03 10:54:57,3,1,1,2009
12724,2009-01-03 10:57:30,3,1,1,2009
12733,2009-01-03 10:59:45,3,1,1,2009
12769,2009-01-03 11:02:26,3,1,1,2009
12784,2009-01-03 11:05:14,3,1,1,2009
12793,2009-01-03 11:07:40,3,1,1,2009
12805,2009-01-03 11:09:18,3,1,1,2009
12817,2009-01-03 11:12:36,3,1,1,2009
12847,2009-01-03 11:12:49,3,1,1,2009
12853,2009-01-03 11:13:06,3,1,1,2009
12865,2009-01-03 11:13:24,3,1,1,2009
12889,2009-01-03 11:14:29,3,1,1,2009
12904,2009-01-03 11:20:32,3,1,1,2009
12913,2009-01-03 11:21:04,3,1,1,2009
12946,2009-01-03 11:26:59,3,1,1,2009
12955,2009-01-03 11:32:48,3,1,1,2009
12976,2009-01-03 11:33:40,3,1,1,2009
13033,2009-01-03 11:36:53,3,1,1,2009
13051,2009-01-03 11:39:29,3,1,1,2009
13057,2009-01-03 11:45:24,3,1,1,2009
13099,2009-01-03 11:45:33,3,1,1,2009
13168,2009-01-03 11:48:04,3,1,1,2009
13177,2009-01-03 11:52:45,3,1,1,2009
13213,2009-01-03 11:55:07,3,1,1,2009
13225,2009-01-03 11:55:43,3,1,1,2009
13246,2009-01-03 11:56:40,3,1,1,2009
13270,2009-01-03 13:01:22,3,1,1,2009
13285,2009-01-03 13:02:26,3,1,1,2009
13291,2009-01-03 13:20:31,3,1,1,2009
13297,2009-01-03 13:27:58,3,1,1,2009
13330,2009-01-03 13:39:02,3,1,1,2009
13348,2009-01-03 13:42:36,3,1,1,2009
13366,2009-01-03 13:44:27,3,1,1,2009
13402,2009-01-03 13:50:29,3,1,1,2009
13414,2009-01-03 14:03:21,3,1,1,2009
13435,2009-01-03 14:03:36,3,1,1,2009
13471,2009-01-03 14:10:01,3,1,1,2009
13477,2009-01-03 14:14:37,3,1,1,2009
13486,2009-01-03 14:16:58,3,1,1,2009
13501,2009-01-03 14:19:22,3,1,1,2009
13510,2009-01-03 14:20:57,3,1,1,2009
13522,2009-01-03 14:25:13,3,1,1,2009
13537,2009-01-03 14:26:10,3,1,1,2009
13543,2009-01-03 14:26:11,3,1,1,2009
13558,2009-01-03 14:26:12,3,1,1,2009
13606,2009-01-03 14:27:17,3,1,1,2009
13645,2009-01-03 14:28:56,3,1,1,2009
13675,2009-01-03 14:29:50,3,1,1,2009
13705,2009-01-03 14:34:27,3,1,1,2009
13750,2009-01-03 14:38:01,3,1,1,2009
13795,2009-01-03 14:38:33,3,1,1,2009
13801,2009-01-03 14:40:27,3,1,1,2009
13810,2009-01-03 14:46:26,3,1,1,2009
13816,2009-01-03 14:47:36,3,1,1,2009
13822,2009-01-03 14:51:39,3,1,1,2009
13831,2009-01-03 14:54:56,3,1,1,2009
13843,2009-01-03 14:56:14,3,1,1,2009
13855,2009-01-03 14:58:59,3,1,1,2009
13870,2009-01-03 14:59:05,3,1,1,2009
13897,2009-01-03 15:05:25,3,1,1,2009
13915,2009-01-03 15:06:48,3,1,1,2009
13960,2009-01-03 15:07:45,3,1,1,2009
13987,2009-01-03 15:12:56,3,1,1,2009
14017,2009-01-03 15:13:44,3,1,1,2009
14062,2009-01-03 15:14:58,3,1,1,2009
14074,2009-01-03 15:16:13,3,1,1,2009
14113,2009-01-03 15:19:05,3,1,1,2009
14125,2009-01-03 15:25:03,3,1,1,2009
14140,2009-01-03 15:38:37,3,1,1,2009
14149,2009-01-03 15:40:59,3,1,1,2009
14173,2009-01-03 15:46:15,3,1,1,2009
14185,2009-01-03 15:48:42,3,1,1,2009
14194,2009-01-03 15:54:15,3,1,1,2009
14218,2009-01-03 15:57:18,3,1,1,2009
14236,2009-01-03 15:59:20,3,1,1,2009
14263,2009-01-03 15:59:36,3,1,1,2009
14269,2009-01-03 16:02:34,3,1,1,2009
14275,2009-01-03 16:03:52,3,1,1,2009
14293,2009-01-03 16:03:53,3,1,1,2009
14350,2009-01-03 16:06:28,3,1,1,2009
14359,2009-01-03 16:07:21,3,1,1,2009
14365,2009-01-03 16:11:56,3,1,1,2009
14395,2009-01-03 16:16:59,3,1,1,2009
14407,2009-01-03 16:20:15,3,1,1,2009
14416,2009-01-03 16:21:45,3,1,1,2009
14434,2009-01-03 16:25:11,3,1,1,2009
14440,2009-01-03 16:27:33,3,1,1,2009
14482,2009-01-03 16:29:35,3,1,1,2009
14509,2009-01-03 16:35:59,3,1,1,2009
14551,2009-01-03 16:37:13,3,1,1,2009
14563,2009-01-03 16:39:13,3,1,1,2009
14593,2009-01-03 16:40:56,3,1,1,2009
14608,2009-01-03 16:41:43,3,1,1,2009
14626,2009-01-03 16:44:24,3,1,1,2009
14644,2009-01-03 16:44:31,3,1,1,2009
14668,2009-01-03 16:45:02,3,1,1,2009
14680,2009-01-03 16:46:32,3,1,1,2009
14689,2009-01-03 16:46:53,3,1,1,2009
14713,2009-01-03 16:47:09,3,1,1,2009
14731,2009-01-03 16:49:09,3,1,1,2009
14740,2009-01-03 16:49:52,3,1,1,2009
14770,2009-01-03 16:50:10,3,1,1,2009
14779,2009-01-03 16:51:49,3,1,1,2009
14785,2009-01-03 16:52:37,3,1,1,2009
14800,2009-01-03 16:53:35,3,1,1,2009
14806,2009-01-03 16:55:37,3,1,1,2009
14824,2009-01-03 16:56:44,3,1,1,2009
14860,2009-01-03 17:08:30,3,1,1,2009
14869,2009-01-03 17:09:41,3,1,1,2009
14887,2009-01-03 17:17:58,3,1,1,2009
14896,2009-01-03 17:19:56,3,1,1,2009
14911,2009-01-03 17:22:46,3,1,1,2009
14932,2009-01-03 17:23:51,3,1,1,2009
14947,2009-01-03 17:25:45,3,1,1,2009
14956,2009-01-03 17:26:13,3,1,1,2009
14980,2009-01-03 17:26:27,3,1,1,2009
14992,2009-01-03 17:26:48,3,1,1,2009
15007,2009-01-03 17:28:37,3,1,1,2009
15022,2009-01-03 17:28:44,3,1,1,2009
15040,2009-01-03 17:30:59,3,1,1,2009
15058,2009-01-03 17:33:08,3,1,1,2009
15076,2009-01-03 17:35:38,3,1,1,2009
15091,2009-01-03 17:43:52,3,1,1,2009
15109,2009-01-03 17:45:19,3,1,1,2009
15133,2009-01-03 17:46:59,3,1,1,2009
15139,2009-01-03 17:49:58,3,1,1,2009
15157,2009-01-03 17:50:07,3,1,1,2009
15190,2009-01-03 18:01:25,3,1,1,2009
15205,2009-01-03 18:02:28,3,1,1,2009
15229,2009-01-03 18:10:22,3,1,1,2009
15247,2009-01-03 18:15:24,3,1,1,2009
15268,2009-01-03 18:18:05,3,1,1,2009
15322,2009-01-03 18:19:59,3,1,1,2009
15349,2009-01-03 18:20:23,3,1,1,2009
15391,2009-01-03 18:22:48,3,1,1,2009
15412,2009-01-03 18:23:49,3,1,1,2009
15442,2009-01-03 18:28:09,3,1,1,2009
15454,2009-01-03 18:29:10,3,1,1,2009
15463,2009-01-03 18:29:57,3,1,1,2009
15478,2009-01-03 18:33:15,3,1,1,2009
15508,2009-01-03 18:36:39,3,1,1,2009
15523,2009-01-03 18:40:03,3,1,1,2009
15532,2009-01-03 18:41:45,3,1,1,2009
15550,2009-01-03 18:47:57,3,1,1,2009
15568,2009-01-03 18:48:12,3,1,1,2009
15577,2009-01-03 18:49:30,3,1,1,2009
15589,2009-01-03 18:50:11,3,1,1,2009
15610,2009-01-03 18:52:38,3,1,1,2009
15616,2009-01-03 18:55:13,3,1,1,2009
15625,2009-01-03 19:02:25,3,1,1,2009
15634,2009-01-03 19:09:34,3,1,1,2009
15646,2009-01-03 19:12:06,3,1,1,2009
15658,2009-01-03 19:14:08,3,1,1,2009
15682,2009-01-03 19:17:06,3,1,1,2009
15694,2009-01-03 19:19:44,3,1,1,2009
15721,2009-01-03 19:20:20,3,1,1,2009
15733,2009-01-03 19:22:17,3,1,1,2009
15751,2009-01-03 19:22:20,3,1,1,2009
15763,2009-01-03 19:26:03,3,1,1,2009
15781,2009-01-03 19:29:46,3,1,1,2009
15796,2009-01-03 19:30:17,3,1,1,2009
15802,2009-01-03 19:32:56,3,1,1,2009
15823,2009-01-03 19:39:44,3,1,1,2009
15829,2009-01-03 19:40:06,3,1,1,2009
15847,2009-01-03 19:45:43,3,1,1,2009
15898,2009-01-03 19:50:27,3,1,1,2009
15949,2009-01-03 19:51:05,3,1,1,2009
15973,2009-01-03 19:51:34,3,1,1,2009
15988,2009-01-03 19:56:47,3,1,1,2009
16000,2009-01-03 19:59:47,3,1,1,2009
16015,2009-01-03 20:08:03,3,1,1,2009
16042,2009-01-03 20:14:35,3,1,1,2009
16048,2009-01-03 20:14:37,3,1,1,2009
16093,2009-01-03 20:24:43,3,1,1,2009
16108,2009-01-03 20:25:20,3,1,1,2009
16120,2009-01-03 20:25:32,3,1,1,2009
16135,2009-01-03 20:32:01,3,1,1,2009
16156,2009-01-03 20:36:37,3,1,1,2009
16162,2009-01-03 20:36:41,3,1,1,2009
16180,2009-01-03 20:50:18,3,1,1,2009
16192,2009-01-03 20:50:48,3,1,1,2009
16231,2009-01-04 00:03:22,4,1,1,2009
16246,2009-01-04 00:04:11,4,1,1,2009
16258,2009-01-04 00:06:02,4,1,1,2009
16291,2009-01-04 00:06:18,4,1,1,2009
16303,2009-01-04 00:11:32,4,1,1,2009
16336,2009-01-04 00:16:27,4,1,1,2009
16360,2009-01-04 00:16:30,4,1,1,2009
16369,2009-01-04 00:20:49,4,1,1,2009
16414,2009-01-04 00:21:07,4,1,1,2009
16489,2009-01-04 00:28:59,4,1,1,2009
16498,2009-01-04 00:31:38,4,1,1,2009
16525,2009-01-04 00:33:01,4,1,1,2009
16573,2009-01-04 00:34:41,4,1,1,2009
16582,2009-01-04 00:40:42,4,1,1,2009
16588,2009-01-04 00:44:45,4,1,1,2009
16603,2009-01-04 00:54:47,4,1,1,2009
16609,2009-01-04 00:57:38,4,1,1,2009
16615,2009-01-04 00:58:53,4,1,1,2009
16627,2009-01-04 08:09:49,4,1,1,2009
16651,2009-01-04 08:20:46,4,1,1,2009
16663,2009-01-04 08:29:04,4,1,1,2009
16681,2009-01-04 08:30:24,4,1,1,2009
16711,2009-01-04 08:35:46,4,1,1,2009
16750,2009-01-04 08:42:47,4,1,1,2009
16756,2009-01-04 08:47:08,4,1,1,2009
16768,2009-01-04 08:51:41,4,1,1,2009
16777,2009-01-04 08:52:09,4,1,1,2009
16801,2009-01-04 08:56:44,4,1,1,2009
16816,2009-01-04 08:58:50,4,1,1,2009
16849,2009-01-04 09:08:12,4,1,1,2009
16861,2009-01-04 09:09:44,4,1,1,2009
16918,2009-01-04 09:11:25,4,1,1,2009
16927,2009-01-04 09:17:11,4,1,1,2009
16939,2009-01-04 09:18:02,4,1,1,2009
16957,2009-01-04 09:22:44,4,1,1,2009
16975,2009-01-04 09:26:43,4,1,1,2009
17014,2009-01-04 09:26:57,4,1,1,2009
17020,2009-01-04 09:28:02,4,1,1,2009
17035,2009-01-04 09:28:33,4,1,1,2009
17062,2009-01-04 09:34:50,4,1,1,2009
17068,2009-01-04 09:35:12,4,1,1,2009
17098,2009-01-04 09:45:35,4,1,1,2009
17104,2009-01-04 09:45:54,4,1,1,2009
17134,2009-01-04 09:47:32,4,1,1,2009
17173,2009-01-04 09:48:11,4,1,1,2009
17191,2009-01-04 09:48:12,4,1,1,2009
17200,2009-01-04 09:48:43,4,1,1,2009
17209,2009-01-04 09:49:06,4,1,1,2009
17221,2009-01-04 09:49:50,4,1,1,2009
17248,2009-01-04 09:50:26,4,1,1,2009
17278,2009-01-04 09:50:56,4,1,1,2009
17284,2009-01-04 09:50:57,4,1,1,2009
17311,2009-01-04 09:55:19,4,1,1,2009
17335,2009-01-04 09:56:23,4,1,1,2009
17365,2009-01-04 09:58:12,4,1,1,2009
17374,2009-01-04 10:01:38,4,1,1,2009
17386,2009-01-04 10:05:11,4,1,1,2009
17422,2009-01-04 10:05:38,4,1,1,2009
17431,2009-01-04 10:08:53,4,1,1,2009
17467,2009-01-04 10:11:45,4,1,1,2009
17485,2009-01-04 10:12:27,4,1,1,2009
17491,2009-01-04 10:13:44,4,1,1,2009
17509,2009-01-04 10:17:03,4,1,1,2009
17527,2009-01-04 10:17:13,4,1,1,2009
17551,2009-01-04 10:18:21,4,1,1,2009
17566,2009-01-04 10:20:15,4,1,1,2009
17581,2009-01-04 10:20:57,4,1,1,2009
17587,2009-01-04 10:27:35,4,1,1,2009
17605,2009-01-04 10:28:47,4,1,1,2009
17617,2009-01-04 10:35:45,4,1,1,2009
17629,2009-01-04 10:35:59,4,1,1,2009
17635,2009-01-04 10:36:17,4,1,1,2009
17653,2009-01-04 10:36:44,4,1,1,2009
17668,2009-01-04 10:36:53,4,1,1,2009
17683,2009-01-04 10:47:15,4,1,1,2009
17689,2009-01-04 10:48:04,4,1,1,2009
17704,2009-01-04 10:48:22,4,1,1,2009
17734,2009-01-04 10:54:49,4,1,1,2009
17746,2009-01-04 10:58:40,4,1,1,2009
17767,2009-01-04 11:02:29,4,1,1,2009
17794,2009-01-04 11:07:08,4,1,1,2009
17803,2009-01-04 11:10:43,4,1,1,2009
17812,2009-01-04 11:11:02,4,1,1,2009
17824,2009-01-04 11:11:19,4,1,1,2009
17842,2009-01-04 11:12:02,4,1,1,2009
17863,2009-01-04 11:16:09,4,1,1,2009
17872,2009-01-04 11:16:26,4,1,1,2009
17881,2009-01-04 11:16:44,4,1,1,2009
17890,2009-01-04 11:19:08,4,1,1,2009
17914,2009-01-04 11:20:10,4,1,1,2009
17920,2009-01-04 11:22:20,4,1,1,2009
17938,2009-01-04 11:28:04,4,1,1,2009
17953,2009-01-04 11:30:14,4,1,1,2009
17959,2009-01-04 11:33:39,4,1,1,2009
17965,2009-01-04 11:35:26,4,1,1,2009
17983,2009-01-04 11:36:31,4,1,1,2009
18004,2009-01-04 11:39:18,4,1,1,2009
18019,2009-01-04 11:44:58,4,1,1,2009
18034,2009-01-04 11:55:08,4,1,1,2009
18076,2009-01-04 11:55:46,4,1,1,2009
18118,2009-01-04 11:57:08,4,1,1,2009
18133,2009-01-04 11:57:16,4,1,1,2009
18163,2009-01-04 13:06:12,4,1,1,2009
18169,2009-01-04 13:08:35,4,1,1,2009
18202,2009-01-04 13:09:25,4,1,1,2009
18220,2009-01-04 13:09:47,4,1,1,2009
18265,2009-01-04 13:09:58,4,1,1,2009
18307,2009-01-04 13:19:20,4,1,1,2009
18337,2009-01-04 13:22:57,4,1,1,2009
18358,2009-01-04 13:28:48,4,1,1,2009
18385,2009-01-04 13:34:35,4,1,1,2009
18397,2009-01-04 13:38:26,4,1,1,2009
18421,2009-01-04 13:40:26,4,1,1,2009
18430,2009-01-04 13:43:53,4,1,1,2009
18442,2009-01-04 13:44:07,4,1,1,2009
18451,2009-01-04 13:48:19,4,1,1,2009
18484,2009-01-04 13:48:59,4,1,1,2009
18508,2009-01-04 13:50:46,4,1,1,2009
18526,2009-01-04 14:02:21,4,1,1,2009
18541,2009-01-04 14:03:33,4,1,1,2009
18580,2009-01-04 14:06:34,4,1,1,2009
18595,2009-01-04 14:07:03,4,1,1,2009
18616,2009-01-04 14:07:44,4,1,1,2009
18631,2009-01-04 14:08:44,4,1,1,2009
18637,2009-01-04 14:08:52,4,1,1,2009
18646,2009-01-04 14:09:52,4,1,1,2009
18661,2009-01-04 14:11:48,4,1,1,2009
18676,2009-01-04 14:14:25,4,1,1,2009
18745,2009-01-04 14:15:27,4,1,1,2009
18757,2009-01-04 14:24:07,4,1,1,2009
18778,2009-01-04 14:24:37,4,1,1,2009
18787,2009-01-04 14:25:47,4,1,1,2009
18799,2009-01-04 14:26:56,4,1,1,2009
18826,2009-01-04 14:32:53,4,1,1,2009
18877,2009-01-04 14:33:57,4,1,1,2009
18898,2009-01-04 14:35:08,4,1,1,2009
18907,2009-01-04 14:39:20,4,1,1,2009
18919,2009-01-04 14:40:25,4,1,1,2009
18931,2009-01-04 14:49:35,4,1,1,2009
18946,2009-01-04 14:53:37,4,1,1,2009
18979,2009-01-04 14:56:04,4,1,1,2009
18985,2009-01-04 14:56:19,4,1,1,2009
18994,2009-01-04 14:56:53,4,1,1,2009
19000,2009-01-04 14:58:45,4,1,1,2009
19033,2009-01-04 15:04:58,4,1,1,2009
19066,2009-01-04 15:05:01,4,1,1,2009
19084,2009-01-04 15:09:15,4,1,1,2009
19105,2009-01-04 15:10:48,4,1,1,2009
19120,2009-01-04 15:11:37,4,1,1,2009
19135,2009-01-04 15:16:12,4,1,1,2009
19165,2009-01-04 15:26:08,4,1,1,2009
19171,2009-01-04 15:26:10,4,1,1,2009
19195,2009-01-04 15:34:51,4,1,1,2009
19213,2009-01-04 15:42:04,4,1,1,2009
19228,2009-01-04 15:42:45,4,1,1,2009
19240,2009-01-04 15:43:17,4,1,1,2009
19264,2009-01-04 15:44:17,4,1,1,2009
19270,2009-01-04 15:46:13,4,1,1,2009
19282,2009-01-04 15:51:39,4,1,1,2009
19291,2009-01-04 15:55:12,4,1,1,2009
19303,2009-01-04 15:55:52,4,1,1,2009
19327,2009-01-04 15:57:06,4,1,1,2009
19345,2009-01-04 16:04:25,4,1,1,2009
19360,2009-01-04 16:04:36,4,1,1,2009
19372,2009-01-04 16:09:03,4,1,1,2009
19384,2009-01-04 16:10:30,4,1,1,2009
19396,2009-01-04 16:13:31,4,1,1,2009
19408,2009-01-04 16:19:45,4,1,1,2009
19444,2009-01-04 16:20:28,4,1,1,2009
19456,2009-01-04 16:23:18,4,1,1,2009
19471,2009-01-04 16:27:28,4,1,1,2009
19498,2009-01-04 16:27:48,4,1,1,2009
19546,2009-01-04 16:29:37,4,1,1,2009
19570,2009-01-04 16:34:57,4,1,1,2009
19588,2009-01-04 16:39:26,4,1,1,2009
19606,2009-01-04 16:41:17,4,1,1,2009
19618,2009-01-04 16:45:52,4,1,1,2009
19624,2009-01-04 16:51:51,4,1,1,2009
19669,2009-01-04 16:52:20,4,1,1,2009
19678,2009-01-04 17:03:17,4,1,1,2009
19690,2009-01-04 17:04:27,4,1,1,2009
19705,2009-01-04 17:08:24,4,1,1,2009
19738,2009-01-04 17:20:55,4,1,1,2009
19756,2009-01-04 17:23:01,4,1,1,2009
19780,2009-01-04 17:26:40,4,1,1,2009
19813,2009-01-04 17:32:40,4,1,1,2009
19831,2009-01-04 17:35:19,4,1,1,2009
19846,2009-01-04 17:37:43,4,1,1,2009
19855,2009-01-04 17:39:01,4,1,1,2009
19864,2009-01-04 17:46:21,4,1,1,2009
19906,2009-01-04 17:50:16,4,1,1,2009
19921,2009-01-04 17:52:58,4,1,1,2009
19927,2009-01-04 17:56:42,4,1,1,2009
19945,2009-01-04 17:57:32,4,1,1,2009
19981,2009-01-04 17:57:48,4,1,1,2009
19990,2009-01-04 17:59:20,4,1,1,2009
20008,2009-01-04 18:05:25,4,1,1,2009
20020,2009-01-04 18:06:13,4,1,1,2009
20035,2009-01-04 18:08:23,4,1,1,2009
20050,2009-01-04 18:08:43,4,1,1,2009
20056,2009-01-04 18:09:24,4,1,1,2009
20068,2009-01-04 18:09:25,4,1,1,2009
20101,2009-01-04 18:11:20,4,1,1,2009
20116,2009-01-04 18:13:09,4,1,1,2009
20128,2009-01-04 18:13:34,4,1,1,2009
20146,2009-01-04 18:19:46,4,1,1,2009
20164,2009-01-04 18:21:42,4,1,1,2009
20182,2009-01-04 18:23:37,4,1,1,2009
20206,2009-01-04 18:26:46,4,1,1,2009
20218,2009-01-04 18:28:46,4,1,1,2009
20236,2009-01-04 18:30:53,4,1,1,2009
20251,2009-01-04 18:33:43,4,1,1,2009
20260,2009-01-04 18:33:53,4,1,1,2009
20281,2009-01-04 18:36:10,4,1,1,2009
20293,2009-01-04 18:41:05,4,1,1,2009
20299,2009-01-04 18:46:47,4,1,1,2009
20323,2009-01-04 18:49:21,4,1,1,2009
20350,2009-01-04 18:52:25,4,1,1,2009
20362,2009-01-04 18:54:10,4,1,1,2009
20380,2009-01-04 18:58:32,4,1,1,2009
20389,2009-01-04 19:04:47,4,1,1,2009
20410,2009-01-04 19:06:15,4,1,1,2009
20446,2009-01-04 19:06:32,4,1,1,2009
20467,2009-01-04 19:09:04,4,1,1,2009
20488,2009-01-04 19:09:21,4,1,1,2009
20503,2009-01-04 19:11:42,4,1,1,2009
20524,2009-01-04 19:17:01,4,1,1,2009
20542,2009-01-04 19:18:01,4,1,1,2009
20548,2009-01-04 19:18:22,4,1,1,2009
20563,2009-01-04 19:19:54,4,1,1,2009
20605,2009-01-04 19:23:30,4,1,1,2009
20611,2009-01-04 19:25:07,4,1,1,2009
20626,2009-01-04 19:26:28,4,1,1,2009
20647,2009-01-04 19:26:46,4,1,1,2009
20671,2009-01-04 19:30:32,4,1,1,2009
20686,2009-01-04 19:30:51,4,1,1,2009
20698,2009-01-04 19:40:32,4,1,1,2009
20740,2009-01-04 19:43:17,4,1,1,2009
20791,2009-01-04 19:46:57,4,1,1,2009
20818,2009-01-04 19:48:55,4,1,1,2009
20833,2009-01-04 19:49:53,4,1,1,2009
20848,2009-01-04 19:50:21,4,1,1,2009
20869,2009-01-04 19:51:57,4,1,1,2009
20887,2009-01-04 19:52:44,4,1,1,2009
20899,2009-01-04 19:59:09,4,1,1,2009
20977,2009-01-04 20:07:09,4,1,1,2009
20986,2009-01-04 20:21:50,4,1,1,2009
20992,2009-01-04 20:27:18,4,1,1,2009
21007,2009-01-04 20:27:30,4,1,1,2009
21022,2009-01-04 20:28:21,4,1,1,2009
21049,2009-01-04 20:31:27,4,1,1,2009
21085,2009-01-04 20:40:23,4,1,1,2009
21091,2009-01-04 20:50:01,4,1,1,2009
21106,2009-01-04 20:57:31,4,1,1,2009
21139,2009-01-05 00:06:14,5,1,1,2009
21151,2009-01-05 00:14:44,5,1,1,2009
21166,2009-01-05 00:18:18,5,1,1,2009
21184,2009-01-05 00:22:37,5,1,1,2009
21199,2009-01-05 00:22:55,5,1,1,2009
21208,2009-01-05 00:27:50,5,1,1,2009
21220,2009-01-05 00:33:59,5,1,1,2009
21244,2009-01-05 00:44:17,5,1,1,2009
21253,2009-01-05 00:53:23,5,1,1,2009
21289,2009-01-05 08:03:32,5,1,1,2009
21310,2009-01-05 08:05:21,5,1,1,2009
21331,2009-01-05 08:09:06,5,1,1,2009
21358,2009-01-05 08:11:26,5,1,1,2009
21364,2009-01-05 08:23:41,5,1,1,2009
21370,2009-01-05 08:23:48,5,1,1,2009
21376,2009-01-05 08:33:32,5,1,1,2009
21400,2009-01-05 08:35:40,5,1,1,2009
21436,2009-01-05 08:38:30,5,1,1,2009
21454,2009-01-05 08:51:42,5,1,1,2009
21478,2009-01-05 08:55:32,5,1,1,2009
21493,2009-01-05 08:56:50,5,1,1,2009
21505,2009-01-05 09:08:38,5,1,1,2009
21517,2009-01-05 09:12:52,5,1,1,2009
21538,2009-01-05 09:15:55,5,1,1,2009
21550,2009-01-05 09:19:21,5,1,1,2009
21565,2009-01-05 09:19:22,5,1,1,2009
21583,2009-01-05 09:20:09,5,1,1,2009
21640,2009-01-05 09:21:46,5,1,1,2009
21667,2009-01-05 09:22:36,5,1,1,2009
21679,2009-01-05 09:23:53,5,1,1,2009
21685,2009-01-05 09:23:56,5,1,1,2009
21697,2009-01-05 09:24:30,5,1,1,2009
21766,2009-01-05 09:27:55,5,1,1,2009
21781,2009-01-05 09:31:03,5,1,1,2009
21799,2009-01-05 09:32:22,5,1,1,2009
21814,2009-01-05 09:32:36,5,1,1,2009
21829,2009-01-05 09:32:38,5,1,1,2009
21835,2009-01-05 09:33:16,5,1,1,2009
21841,2009-01-05 09:35:55,5,1,1,2009
21856,2009-01-05 09:37:38,5,1,1,2009
21889,2009-01-05 09:39:31,5,1,1,2009
21952,2009-01-05 09:40:17,5,1,1,2009
21961,2009-01-05 09:41:22,5,1,1,2009
21997,2009-01-05 09:42:58,5,1,1,2009
22012,2009-01-05 09:44:47,5,1,1,2009
22045,2009-01-05 09:55:36,5,1,1,2009
22057,2009-01-05 09:59:31,5,1,1,2009
22081,2009-01-05 10:02:38,5,1,1,2009
22087,2009-01-05 10:02:44,5,1,1,2009
22093,2009-01-05 10:03:01,5,1,1,2009
22111,2009-01-05 10:07:16,5,1,1,2009
22120,2009-01-05 10:07:59,5,1,1,2009
22144,2009-01-05 10:08:07,5,1,1,2009
22153,2009-01-05 10:09:09,5,1,1,2009
22183,2009-01-05 10:09:58,5,1,1,2009
22216,2009-01-05 10:10:51,5,1,1,2009
22246,2009-01-05 10:12:34,5,1,1,2009
22255,2009-01-05 10:14:03,5,1,1,2009
22270,2009-01-05 10:14:56,5,1,1,2009
22285,2009-01-05 10:15:07,5,1,1,2009
22294,2009-01-05 10:15:33,5,1,1,2009
22309,2009-01-05 10:20:32,5,1,1,2009
22330,2009-01-05 10:23:46,5,1,1,2009
22342,2009-01-05 10:27:41,5,1,1,2009
22351,2009-01-05 10:33:17,5,1,1,2009
22363,2009-01-05 10:34:29,5,1,1,2009
22375,2009-01-05 10:38:57,5,1,1,2009
